GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000085231	5	68646811	68665840	31	9	44202	-1.1341	0.87163	TAF9
ENSG00000152942	5	68665120	68710628	101	13	45773	-0.54302	0.70644	RAD17
ENSG00000152939	5	68710939	68740157	52	5	51062	-0.60694	0.72806	MARVELD2
ENSG00000197822	5	68788119	68853931	53	11	17124	-0.68844	0.75441	OCLN
ENSG00000183474	5	68856035	68890550	1	1	1319	-0.65417	0.7435	GTF2H2C
ENSG00000172062	5	70220768	70249769	1	1	1322	0.53797	0.2953	SMN1
ENSG00000249437	5	70264310	70320941	4	1	17707	0.88652	0.18767	NAIP
ENSG00000145734	5	70751442	70863649	270	12	48594	1.2336	0.10867	BDP1
ENSG00000131844	5	70883115	70954531	182	19	49414	1.4318	0.0761	MCCC2
ENSG00000164326	5	71014990	71016875	6	4	42862	0.37931	0.35223	CARTPT
ENSG00000131711	5	71403061	71505395	316	66	49729	1.0409	0.14897	MAP1B
ENSG00000113048	5	71515236	71616473	251	48	49927	1.1152	0.13238	MRPS27
ENSG00000049883	5	71616194	71656052	72	22	47781	0.41056	0.3407	PTCD2
ENSG00000178175	5	71738479	71803554	282	35	49553	0.83375	0.20221	ZNF366
ENSG00000083312	5	72112139	72212560	244	34	50602	1.7553	0.0396	TNPO1
ENSG00000157107	5	72251808	72386349	339	30	49156	0.78787	0.21539	FCHO2
ENSG00000157111	5	72416119	72427644	46	18	46240	0.64995	0.25786	TMEM171
ENSG00000164325	5	72469022	72470970	7	3	50271	-0.24346	0.59617	TMEM174
ENSG00000251493	5	72740654	72744352	11	6	48547	0.66438	0.25322	FOXD1
ENSG00000145741	5	72794233	72801460	26	5	51251	1.674	0.047068	BTF3
ENSG00000164331	5	72848160	72861511	47	9	53595	2.7647	0.0028486	ANKRA2
ENSG00000164338	5	72861268	72877794	55	9	51077	0.9541	0.17002	UTP15
ENSG00000268217	5	72894203	72896845	13	5	55102	2.3675	0.0089537	AC008387.1
ENSG00000214944	5	72921983	73237818	1286	93	51117	1.1345	0.12829	ARHGEF28
ENSG00000171617	5	73923234	73937249	32	7	48734	1.653	0.049168	ENC1
ENSG00000049860	5	73935848	74018472	338	48	48114	0.20159	0.42012	HEXB
ENSG00000164347	5	74017029	74063196	115	16	49202	-0.35226	0.63768	GFM2
ENSG00000164346	5	74062817	74072737	23	5	54302	-0.11122	0.54428	NSA2
ENSG00000198780	5	74073399	74162776	224	20	49662	-0.46789	0.68007	FAM169A
ENSG00000176928	5	74323289	74326724	16	6	47006	-0.19159	0.57597	GCNT4
ENSG00000145700	5	74364100	74532703	601	25	52196	0.0036637	0.49854	ANKRD31
ENSG00000113161	5	74632154	74657929	62	17	47605	0.75373	0.22551	HMGCR
ENSG00000113163	5	74664311	74807963	361	34	49300	-0.23514	0.59295	COL4A3BP
ENSG00000122008	5	74807581	74896969	204	35	48863	-0.002721	0.50109	POLK
ENSG00000189045	5	74907284	74967671	212	31	51703	0.93339	0.17531	ANKDD1B
ENSG00000152359	5	74969949	75013313	225	18	51937	1.8105	0.035111	POC5
ENSG00000122012	5	75378997	75649764	1409	119	50697	-0.54555	0.70731	SV2C
ENSG00000145703	5	75699074	76003957	1352	129	50494	-2.25	0.98778	IQGAP2
ENSG00000164220	5	75911307	75919259	42	14	50908	-0.35548	0.63889	F2RL2
ENSG00000181104	5	76011868	76031606	63	23	44750	0.13121	0.4478	F2R
ENSG00000164251	5	76114758	76131140	64	18	46511	-1.5769	0.94259	F2RL1
ENSG00000171643	5	76145826	76217475	267	33	48867	0.9569	0.16931	S100Z
ENSG00000145708	5	76248538	76276983	111	29	48445	-1.4054	0.92004	CRHBP
ENSG00000164252	5	76325076	76361059	122	27	50605	-0.098072	0.53906	AGGF1
ENSG00000132846	5	76367897	76383148	67	18	51225	-0.10679	0.54252	ZBED3
ENSG00000113231	5	76506274	76725632	879	69	51566	1.9042	0.028439	PDE8B
ENSG00000164253	5	76721795	76916436	1079	55	50693	0.53081	0.29778	WDR41
ENSG00000171540	5	76924538	76935513	32	7	47706	1.6535	0.049115	OTP
ENSG00000171530	5	76986991	77164604	870	55	52167	-0.041138	0.51641	TBCA
ENSG00000132842	5	77296349	77590579	1051	48	50085	0.75282	0.22578	AP3B1
ENSG00000085365	5	77656339	77776562	523	26	49760	0.712	0.23823	SCAMP1
ENSG00000145685	5	77781038	78065844	935	88	45591	-0.17157	0.56811	LHFPL2
ENSG00000113273	5	78073032	78281910	1097	66	50194	1.3153	0.094201	ARSB
ENSG00000132837	5	78293438	78531861	932	52	50448	0.64844	0.25835	DMGDH
ENSG00000132840	5	78365540	78385289	77	17	48325	-0.92916	0.8236	BHMT2
ENSG00000145692	5	78407602	78428108	80	22	50540	2.0279	0.021287	BHMT
ENSG00000152409	5	78532012	78623038	249	29	50316	0.6163	0.26885	JMY
ENSG00000152413	5	78668459	78810040	513	42	49117	0.88801	0.18727	HOMER1
ENSG00000164329	5	78907943	78982471	266	15	51807	0.084907	0.46617	PAPD4
ENSG00000164309	5	78985700	79096063	484	72	48028	1.9935	0.023102	CMYA5
ENSG00000177034	5	79275584	79287082	36	10	49676	-0.13767	0.55475	MTX3
ENSG00000113296	5	79287134	79379110	327	28	49249	0.21962	0.41308	THBS4
ENSG00000164300	5	79407050	79551898	785	84	51044	0.13562	0.44606	SERINC5
ENSG00000164299	5	79615444	79617661	13	7	52838	1.1552	0.124	SPZ1
ENSG00000039319	5	79703832	79775169	259	21	50945	2.0646	0.019483	ZFYVE16
ENSG00000152380	5	79783788	79838382	205	48	50297	0.7574	0.22441	FAM151B
ENSG00000189127	5	79852574	79866307	55	18	50861	0.79437	0.21349	ANKRD34B
ENSG00000228716	5	79922047	79950802	187	11	51760	-0.091952	0.53663	DHFR
ENSG00000271043	5	79945819	79946855	5	2	50844	-0.69002	0.75491	MTRNR2L2
ENSG00000113318	5	79950467	80172279	976	53	50836	-0.75845	0.77591	MSH3
ENSG00000113319	5	80256491	80525975	1268	138	50178	1.3505	0.088435	RASGRF2
ENSG00000131730	5	80529104	80562216	121	21	50752	0.72831	0.23321	CKMT2
ENSG00000131732	5	80597409	80609116	42	14	50909	0.83821	0.20096	ZCCHC9
ENSG00000172497	5	80625824	80689998	271	47	48973	-1.4991	0.93308	ACOT12
ENSG00000145687	5	80708840	81047616	1156	73	48698	-0.60964	0.72895	SSBP2
ENSG00000152348	5	81267844	81572676	839	69	49371	-0.11738	0.54672	ATG10
ENSG00000186468	5	81569177	81574396	27	9	51126	0.029813	0.48811	RPS23
ENSG00000205464	5	81575281	81682796	335	45	48701	0.16289	0.4353	ATP6AP1L
ENSG00000174695	5	82348665	82373682	110	17	48771	0.16364	0.43501	TMEM167A
ENSG00000152422	5	82373317	82649606	1075	54	49995	0.23251	0.40807	XRCC4
ENSG00000038427	5	82767284	82878122	439	81	49512	1.0129	0.15555	VCAN
ENSG00000145681	5	82933624	83017432	363	62	49561	-0.10975	0.5437	HAPLN1
ENSG00000164176	5	83236373	83680611	1437	161	50235	-0.27733	0.60924	EDIL3
ENSG00000127184	5	85913721	85916779	9	5	46006	0.16005	0.43642	COX7C
ENSG00000233828	5	86512423	86534822	59	18	33814	0.97914	0.16376	AC008394.1
ENSG00000145715	5	86563705	86687748	320	30	37065	-0.018034	0.50719	RASA1
ENSG00000134480	5	86687311	86708836	52	16	40775	0.068117	0.47285	CCNH
ENSG00000164180	5	87485450	87565293	204	42	49498	-0.32088	0.62585	TMEM161B
ENSG00000081189	5	88013975	88199922	536	49	50231	-1.2266	0.89002	MEF2C
ENSG00000153140	5	89688078	89705603	19	13	45916	2.3948	0.0083146	CETN3
ENSG00000176055	5	89754020	89770585	37	16	45882	1.9713	0.024344	MBLAC2
ENSG00000113356	5	89767565	89810370	124	27	51320	-1.0194	0.84598	POLR3G
ENSG00000176018	5	89811428	89825401	47	12	49904	-0.60318	0.72681	LYSMD3
ENSG00000164199	5	89825161	90460038	2431	117	50310	-1.3351	0.90908	GPR98
ENSG00000113369	5	90664541	90679176	33	20	44518	-1.5474	0.93912	ARRDC3
ENSG00000175745	5	92919043	92930321	18	10	46419	0.54807	0.29182	NR2F1
ENSG00000113391	5	92953775	93447404	1179	57	48245	1.5139	0.065026	FAM172A
ENSG00000248483	5	93070508	93077343	9	3	47050	1.1925	0.11653	POU5F2
ENSG00000185261	5	93488671	93954309	1195	153	49115	1.0416	0.14879	KIAA0825
ENSG00000133302	5	93954052	94075141	482	42	51032	0.6264	0.26552	ANKRD32
ENSG00000175471	5	94039446	94620279	2283	189	50631	1.0068	0.15701	MCTP1
ENSG00000153347	5	94727048	94786158	322	56	49054	-0.67228	0.7493	FAM81B
ENSG00000198677	5	94799599	94890711	285	27	48277	0.26756	0.39452	TTC37
ENSG00000164291	5	94890778	94940768	166	33	47744	-0.22232	0.58797	ARSK
ENSG00000178015	5	94955782	94957846	6	4	49403	-1.0931	0.86283	GPR150
ENSG00000175449	5	94982458	95020477	125	29	49783	-0.47605	0.68298	RFESD
ENSG00000145757	5	94987885	95034415	185	29	50459	-0.3278	0.62847	SPATA9
ENSG00000164292	5	95049226	95160087	357	65	50171	1.1012	0.1354	RHOBTB3
ENSG00000173221	5	95087023	95158709	253	44	51129	0.79448	0.21346	GLRX
ENSG00000236882	5	95187936	95195837	41	13	53764	2.1612	0.01534	C5orf27
ENSG00000118985	5	95220802	95297775	320	18	49626	-0.024475	0.50976	ELL2
ENSG00000175426	5	95726119	95769847	122	27	47354	-1.4724	0.92955	PCSK1
ENSG00000153113	5	95860971	96115299	1211	115	51041	0.60828	0.2715	CAST
ENSG00000164307	5	96096521	96143803	315	25	52657	0.67409	0.25013	ERAP1
ENSG00000247121	5	96149731	96271513	749	47	51896	1.9356	0.026461	CTD-2260A17.2
ENSG00000164308	5	96211643	96255420	283	15	51837	1.1909	0.11685	ERAP2
ENSG00000113441	5	96271098	96373219	412	32	49751	1.6384	0.050669	LNPEP
ENSG00000251606	5	96424779	96519354	328	64	48669	1.3198	0.09345	CTD-2215E18.1
ENSG00000145721	5	96427574	96478576	136	31	47933	0.065436	0.47391	LIX1
ENSG00000058729	5	96496571	96518964	90	17	52858	2.1506	0.015755	RIOK2
ENSG00000174136	5	98104354	98134347	105	23	50100	-0.038641	0.51541	RGMB
ENSG00000153922	5	98190908	98262240	243	40	49537	-0.31434	0.62337	CHD1
ENSG00000174132	5	99871009	99922445	165	23	49157	0.49128	0.31161	FAM174A
ENSG00000113532	5	100142639	100238970	290	26	49779	1.0625	0.144	ST8SIA4
ENSG00000173930	5	101569690	101632253	310	35	51687	-0.16141	0.56412	SLCO4C1
ENSG00000268424	5	101569696	101571279	7	4	50460	-1.2755	0.89894	AC008948.1
ENSG00000205359	5	101707486	101834720	632	27	51365	0.020407	0.49186	SLCO6A1
ENSG00000145730	5	102089685	102366809	941	47	49477	0.71088	0.23858	PAM
ENSG00000145723	5	102421704	102455855	149	13	49273	-0.22987	0.5909	GIN1
ENSG00000145725	5	102455853	102548500	288	23	49435	-0.61109	0.72943	PPIP5K2
ENSG00000181751	5	102594403	102614361	68	9	49904	-0.38824	0.65108	C5orf30
ENSG00000112874	5	102884556	102898494	60	15	50051	-0.31058	0.62194	NUDT12
ENSG00000184349	5	106712590	107006596	1151	156	49171	-0.13139	0.55227	EFNA5
ENSG00000145743	5	107194736	107717799	1971	68	50329	0.38379	0.35057	FBXL17
ENSG00000151422	5	108083523	108532542	2124	67	52415	0.66538	0.2529	FER
ENSG00000198961	5	108670410	108745695	361	24	51074	-0.36352	0.64189	PJA2
ENSG00000112893	5	109025067	109205326	847	39	51908	-0.70364	0.75917	MAN2A1
ENSG00000254106	5	109218883	109220452	9	4	51630	1.0204	0.15377	AC011366.3
ENSG00000186952	5	109624934	110074657	1663	43	48403	0.38339	0.35072	TMEM232
ENSG00000164209	5	110073837	110100857	81	19	47369	-1.6238	0.94779	SLC25A46
ENSG00000145777	5	110405760	110413722	28	13	47288	2.1168	0.017137	TSLP
ENSG00000134987	5	110427414	110466200	162	27	49866	1.048	0.14732	WDR36
ENSG00000152495	5	110559351	110830584	1101	75	50981	1.3435	0.089559	CAMK4
ENSG00000164211	5	110831731	110848288	40	17	47153	1.7797	0.037562	STARD4
ENSG00000134986	5	110998318	111333161	1597	102	49819	0.12477	0.45035	NREP
ENSG00000129595	5	111478138	111755013	1440	85	49814	-0.2604	0.60272	EPB41L4A
ENSG00000268358	5	111755280	111756310	11	6	47529	-0.72747	0.76653	EPB41L4A-AS2
ENSG00000134982	5	112043195	112181936	515	36	46167	-1.4296	0.92359	APC
ENSG00000258864	5	112162910	112203279	180	31	47973	-0.49959	0.69132	CTC-554D6.1
ENSG00000272869	5	112196885	112228776	188	24	48792	0.14457	0.44253	CTC-487M23.8
ENSG00000153037	5	112196919	112205485	56	13	49337	0.24713	0.4024	SRP19
ENSG00000129625	5	112212084	112258236	246	28	49598	0.49411	0.31061	REEP5
ENSG00000212643	5	112227313	112228791	8	3	50727	0.29848	0.38267	ZRSR1
ENSG00000172795	5	112312399	112356667	195	40	47659	0.45054	0.32616	DCP2
ENSG00000171444	5	112357796	112824527	2548	88	51279	1.234	0.1086	MCC
ENSG00000212122	5	112768251	112770728	20	7	48504	-0.71006	0.76117	TSSK1B
ENSG00000047188	5	112849380	112930982	443	27	51933	-0.17744	0.57042	YTHDC2
ENSG00000080709	5	113696642	113832337	511	67	50467	-0.53171	0.70254	KCNN2
ENSG00000152503	5	114460459	114516243	186	31	49580	-0.66855	0.74811	TRIM36
ENSG00000164219	5	114546527	114598569	195	45	49941	-1.4166	0.9217	PGGT1B
ENSG00000164221	5	114602885	114632528	83	21	51428	-1.3639	0.9137	CCDC112
ENSG00000145780	5	114856608	114880591	61	23	47308	1.9009	0.02866	FEM1C
ENSG00000251201	5	114914339	114961858	137	29	50594	0.80683	0.20988	TMED7-TICAM2
ENSG00000243414	5	114914339	114961876	137	29	50594	0.80683	0.20988	TICAM2
ENSG00000134970	5	114949205	114968689	60	19	48468	1.1222	0.1309	TMED7
ENSG00000129596	5	115140430	115152651	46	20	43772	-0.62241	0.73316	CDO1
ENSG00000145782	5	115163893	115177555	57	22	46320	-1.4213	0.92239	ATG12
ENSG00000177879	5	115177178	115249778	277	33	48619	-1.7256	0.95779	AP3S1
ENSG00000172901	5	115298151	115363316	496	61	51371	0.56447	0.28622	AQPEP
ENSG00000268714	5	115358088	115394625	290	41	51467	1.9471	0.025764	CTD-2287O16.3
ENSG00000268223	5	115387163	115395815	97	9	52269	0.053331	0.47873	ARL14EPL
ENSG00000145781	5	115420688	115748459	2416	52	51120	1.557	0.059739	COMMD10
ENSG00000092421	5	115779312	115910630	665	113	49067	1.9975	0.022887	SEMA6A
ENSG00000169570	5	118173017	118324240	573	71	48601	0.89572	0.1852	DTWD2
ENSG00000172869	5	118373467	118584833	669	99	48323	-1.2874	0.90102	DMXL1
ENSG00000145779	5	118604387	118735383	732	75	50940	0.19318	0.42341	TNFAIP8
ENSG00000133835	5	118788138	118972894	938	60	50726	0.25879	0.3979	HSD17B4
ENSG00000164334	5	118965254	118971517	44	9	52826	-0.13663	0.55434	FAM170A
ENSG00000184838	5	119799973	120023027	1238	79	51085	1.9311	0.026733	PRR16
ENSG00000181867	5	121187650	121188519	1	1	42121	-2.4522	0.9929	FTMT
ENSG00000151304	5	121297656	121411265	300	25	47316	-0.41134	0.65959	SRFBP1
ENSG00000113083	5	121398890	121413980	26	6	51465	-0.49372	0.68925	LOX
ENSG00000164185	5	121465208	121515312	124	43	42848	-0.27853	0.6097	ZNF474
ENSG00000064692	5	121647049	121799914	387	44	47662	-0.72832	0.76679	SNCAIP
ENSG00000205302	5	122110691	122165803	299	28	50610	0.18199	0.4278	SNX2
ENSG00000064652	5	122179134	122365049	928	40	50562	-0.99912	0.84113	SNX24
ENSG00000168938	5	122358945	122372436	61	20	50789	0.06448	0.47429	PPIC
ENSG00000061455	5	122424816	122529960	559	49	51996	-0.097877	0.53899	PRDM6
ENSG00000168944	5	122680579	122759286	349	21	51617	1.5109	0.065404	CEP120
ENSG00000151292	5	122847793	122952739	292	32	47621	-0.21482	0.58505	CSNK1G3
ENSG00000168916	5	123972608	124084500	495	72	50831	-0.48938	0.68771	ZNF608
ENSG00000155324	5	125695824	125832186	565	92	47834	1.1215	0.13104	GRAMD3
ENSG00000164904	5	125877533	125931110	212	40	48247	-0.099253	0.53953	ALDH7A1
ENSG00000164902	5	125935960	125962944	123	17	49603	0.28296	0.38861	PHAX
ENSG00000196900	5	125967414	125971979	18	4	53017	-0.040412	0.51612	C5orf48
ENSG00000113368	5	126112315	126172712	254	32	51369	0.20475	0.41888	LMNB1
ENSG00000173926	5	126203406	126366500	633	22	47725	1.5762	0.057491	MARCH3
ENSG00000164241	5	126378250	126409184	105	16	48830	2.0811	0.018714	C5orf63
ENSG00000145794	5	126626523	126801429	812	45	50802	2.4092	0.0079941	MEGF10
ENSG00000164244	5	126853301	126890781	146	17	50664	1.5842	0.056572	PRRC1
ENSG00000205279	5	126984736	126994322	39	17	41725	-1.2588	0.89595	CTXN3
ENSG00000064651	5	127419458	127525380	316	38	48401	1.3433	0.089585	SLC12A2
ENSG00000138829	5	127593601	127994878	1848	67	51429	0.22117	0.41248	FBN2
ENSG00000113396	5	127873706	128369335	2913	82	52684	-0.43636	0.66871	SLC27A6
ENSG00000066583	5	128430444	128449721	80	18	52297	-0.61177	0.72966	ISOC1
ENSG00000145808	5	128795958	129074376	1034	44	50935	1.077	0.14075	ADAMTS19
ENSG00000186367	5	129083772	129102425	75	14	51562	-0.16717	0.56638	KIAA1024L
ENSG00000198108	5	129240165	129522327	980	54	47747	0.069263	0.47239	CHSY3
ENSG00000169567	5	130494720	130507428	63	9	51536	-0.31567	0.62387	HINT1
ENSG00000186687	5	130506503	130541119	123	19	49235	-0.61774	0.73163	LYRM7
ENSG00000158985	5	130581186	130734140	425	53	41115	-0.6227	0.73326	CDC42SE2
ENSG00000158987	5	130759614	130970929	528	31	48076	0.2901	0.38587	RAPGEF6
ENSG00000273217	5	130761584	131132676	915	38	48125	0.26962	0.39373	CTC-432M15.3
ENSG00000217128	5	130977407	131132710	373	34	48444	0.33263	0.36971	FNIP1
ENSG00000164398	5	131142683	131347936	613	40	47876	0.49207	0.31133	ACSL6
ENSG00000164399	5	131396222	131398897	8	4	47470	0.76994	0.22067	IL3
ENSG00000164400	5	131409483	131411859	10	6	47713	-1.1622	0.87742	CSF2
ENSG00000072682	5	131527531	131631008	446	49	49144	0.47907	0.31595	P4HA2
ENSG00000131435	5	131593364	131609147	64	15	51438	1.3202	0.093384	PDLIM4
ENSG00000197208	5	131630136	131679899	219	28	49691	0.43223	0.33279	SLC22A4
ENSG00000197375	5	131705444	131731306	135	22	49903	0.4522	0.32556	SLC22A5
ENSG00000197536	5	131746328	131811736	279	30	49990	2.4985	0.0062367	C5orf56
ENSG00000125347	5	131817301	131826490	53	6	51807	-0.043893	0.51751	IRF1
ENSG00000113525	5	131877136	131892530	34	9	45955	-0.22848	0.59037	IL5
ENSG00000113522	5	131891711	131980313	281	26	45854	-0.81587	0.79271	RAD50
ENSG00000169194	5	131991955	131996802	14	5	46728	1.2939	0.097851	IL13
ENSG00000113520	5	132009678	132018368	26	5	48565	-0.89785	0.81537	IL4
ENSG00000131437	5	132028320	132073330	148	18	46951	-0.041027	0.51636	KIF3A
ENSG00000205089	5	132083137	132089856	9	3	40668	-0.39799	0.65468	CCNI2
ENSG00000164402	5	132086509	132142933	141	18	47576	-0.96962	0.83388	SEPT8
ENSG00000198944	5	132149033	132152488	7	3	52498	-0.66843	0.74807	SOWAHA
ENSG00000164403	5	132157833	132166590	15	6	37035	-1.2679	0.89757	SHROOM1
ENSG00000164404	5	132196873	132202576	26	12	44964	-0.54254	0.70628	GDF9
ENSG00000164405	5	132202252	132203723	5	3	42373	0.29481	0.38407	UQCRQ
ENSG00000164406	5	132208014	132210738	11	4	48785	0.47881	0.31604	LEAP2
ENSG00000072364	5	132211071	132299326	270	20	50132	-0.27854	0.6097	AFF4
ENSG00000155329	5	132332677	132362296	127	16	49127	-0.71199	0.76177	ZCCHC10
ENSG00000170606	5	132387654	132442141	203	26	50528	-1.7853	0.9629	HSPA4
ENSG00000053108	5	132532147	132948255	1725	216	50510	-0.77541	0.78095	FSTL4
ENSG00000113583	5	133291201	133304478	33	16	50179	-0.44831	0.67304	C5orf15
ENSG00000213585	5	133307606	133340824	130	28	48777	0.37821	0.35264	VDAC1
ENSG00000081059	5	133450402	133487556	162	31	47663	-0.46838	0.68024	TCF7
ENSG00000113558	5	133484633	133512729	135	19	46986	-0.35371	0.63822	SKP1
ENSG00000272772	5	133502861	133561762	252	26	49729	0.26564	0.39526	CTD-2410N18.5
ENSG00000113575	5	133530025	133561833	141	16	50801	0.33554	0.36861	PPP2CA
ENSG00000006837	5	133541305	133706738	513	27	48685	0.028873	0.48848	CDKL3
ENSG00000119048	5	133706870	133727683	61	13	49566	-0.025953	0.51035	UBE2B
ENSG00000237190	5	133737778	133747589	18	9	45387	0.50155	0.30799	CDKN2AIPNL
ENSG00000043143	5	133860003	133918918	246	54	49337	-0.96856	0.83362	JADE2
ENSG00000152700	5	133936834	133984961	129	42	44487	-0.79193	0.7858	SAR1B
ENSG00000113615	5	133984479	134063513	228	49	45424	-0.99393	0.83987	SEC24A
ENSG00000164615	5	134074191	134087847	39	16	44674	-0.2609	0.60292	CAMLG
ENSG00000145833	5	134094469	134190823	296	38	44989	-0.67134	0.749	DDX46
ENSG00000181904	5	134181370	134195427	32	13	43460	-0.97273	0.83466	C5orf24
ENSG00000113621	5	134209493	134237215	65	23	47202	0.31081	0.37797	TXNDC15
ENSG00000132570	5	134240596	134343649	326	51	47326	-0.70986	0.7611	PCBD2
ENSG00000152705	5	134303596	134347392	161	38	47075	-0.41739	0.6618	CATSPER3
ENSG00000069011	5	134363425	134370503	28	5	51355	0.14334	0.44301	PITX1
ENSG00000224186	5	134368970	134691744	1268	173	49778	-0.096944	0.53861	C5orf66
ENSG00000113648	5	134669590	134735604	161	34	47641	-0.70192	0.75863	H2AFY
ENSG00000251380	5	134779905	134783038	23	7	54419	1.6981	0.044749	C5orf20
ENSG00000255833	5	134779908	134788089	41	11	54053	1.6817	0.046315	TIFAB
ENSG00000181965	5	134869991	134871639	2	1	49253	1.9272	0.026976	NEUROG1
ENSG00000145824	5	134906373	134914969	17	7	45507	-0.42569	0.66483	CXCL14
ENSG00000145832	5	135170338	135224326	277	38	46499	2.0255	0.021408	SLC25A48
ENSG00000145839	5	135227935	135231516	11	4	52668	0.51509	0.30324	IL9
ENSG00000145826	5	135257968	135290723	193	32	46622	-0.10347	0.5412	LECT2
ENSG00000120708	5	135364584	135399507	130	21	49693	-0.4965	0.69023	TGFBI
ENSG00000113658	5	135468534	135524435	194	14	50559	0.51549	0.30311	SMAD5
ENSG00000069018	5	135548999	135732730	690	56	50394	0.79977	0.21192	TRPC7
ENSG00000152377	5	136310987	136934068	2624	144	50921	2.0446	0.020446	SPOCK1
ENSG00000146021	5	136953189	137071779	379	41	50663	-1.088	0.8617	KLHL3
ENSG00000177733	5	137087075	137090039	7	4	39989	-0.996	0.84038	HNRNPA0
ENSG00000120729	5	137203480	137223540	43	15	45653	-0.7623	0.77706	MYOT
ENSG00000078795	5	137223657	137278436	150	37	48671	-0.80119	0.78849	PKD2L2
ENSG00000031003	5	137273649	137387650	362	31	50210	-0.77397	0.78052	FAM13B
ENSG00000061492	5	137419581	137428054	27	11	48908	-1.6335	0.94882	WNT8A
ENSG00000112981	5	137450866	137475132	71	22	47836	1.1472	0.12565	NME5
ENSG00000112983	5	137475455	137514675	101	25	47562	1.754	0.039713	BRD8
ENSG00000112984	5	137514408	137523404	23	13	46869	1.338	0.090451	KIF20A
ENSG00000094880	5	137523339	137549032	74	24	47749	1.8874	0.029556	CDC23
ENSG00000146013	5	137588068	137610360	76	27	46593	1.4892	0.068215	GFRA3
ENSG00000158402	5	137620954	137674044	181	32	50980	1.4838	0.068928	CDC25C
ENSG00000120709	5	137667624	137685416	58	19	52054	1.4652	0.07143	FAM53C
ENSG00000120733	5	137688285	137772717	305	36	50618	1.6628	0.048171	KDM3B
ENSG00000132563	5	137774706	137782658	30	9	52082	1.6575	0.048713	REEP2
ENSG00000120738	5	137801179	137805004	7	5	47954	-0.21931	0.5868	EGR1
ENSG00000120705	5	137841784	137878989	126	36	47502	0.50856	0.30553	ETF1
ENSG00000113013	5	137890571	137911133	65	19	49971	-0.67229	0.7493	HSPA9
ENSG00000044115	5	137946656	138270723	919	67	45500	-0.042193	0.51683	CTNNA1
ENSG00000146006	5	138204612	138211057	11	4	51039	-0.22222	0.58793	LRRTM2
ENSG00000120725	5	138282409	138629246	814	51	46461	-0.80971	0.79095	SIL1
ENSG00000015479	5	138609441	138667360	107	28	44512	-1.0322	0.84901	MATR3
ENSG00000120727	5	138677276	138705406	56	24	42021	0.068533	0.47268	PAIP2
ENSG00000170482	5	138702885	138720242	41	16	45482	0.86095	0.19463	SLC23A1
ENSG00000170476	5	138723169	138725770	5	3	44974	0.80257	0.21111	MZB1
